"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"3RSBJ6YZEEH6IUNQZEBZP15P9IEFOA","38GNPDAUFX3EPRDSXH8QJD5SEVAYN5","Collaborate with a partner to find a room within an indoor scene","One partner will act as the ""navigator"", using their mouse to move through a browser-based 3D indoor scene. The other partner, the ""oracle"", has a view of the best path towards the goal. The two partners communicate via chat to find a goal room.","navigation, dialog, chat","$1.25","Wed Jun 12 13:56:03 PDT 2019","60","BatchId:3673927;OriginalHitTemplateId:920937340;","3600","86400","Wed Jun 12 14:41:57 PDT 2019","","","3HPZF4IVNPKEVF5B41ZX76DC430YCA","A3BLJ6QSDTZC9U","Approved","Wed Jun 12 14:23:54 PDT 2019","Wed Jun 12 14:35:40 PDT 2019","Thu Jun 13 14:35:40 PDT 2019","Wed Jun 12 14:48:22 PDT 2019","","","706","100% (1/1)","100% (1/1)","100% (1/1)","5d016d9d9fa4e_34d1078d045a8"
"3RSBJ6YZEEH6IUNQZEBZP15P9IEFOA","38GNPDAUFX3EPRDSXH8QJD5SEVAYN5","Collaborate with a partner to find a room within an indoor scene","One partner will act as the ""navigator"", using their mouse to move through a browser-based 3D indoor scene. The other partner, the ""oracle"", has a view of the best path towards the goal. The two partners communicate via chat to find a goal room.","navigation, dialog, chat","$1.25","Wed Jun 12 13:56:03 PDT 2019","60","BatchId:3673927;OriginalHitTemplateId:920937340;","3600","86400","Wed Jun 12 14:41:57 PDT 2019","","","3JWH6J9I9V419B9RJZURF69NIYJNBP","A1DUPOUC9RNU4L","Approved","Wed Jun 12 13:58:10 PDT 2019","Wed Jun 12 14:11:58 PDT 2019","Thu Jun 13 14:11:58 PDT 2019","Wed Jun 12 14:48:22 PDT 2019","","","828","100% (1/1)","100% (1/1)","100% (1/1)","no code given A1DUPOUC9RNU4L"
"3RSBJ6YZEEH6IUNQZEBZP15P9IEFOA","38GNPDAUFX3EPRDSXH8QJD5SEVAYN5","Collaborate with a partner to find a room within an indoor scene","One partner will act as the ""navigator"", using their mouse to move through a browser-based 3D indoor scene. The other partner, the ""oracle"", has a view of the best path towards the goal. The two partners communicate via chat to find a goal room.","navigation, dialog, chat","$1.25","Wed Jun 12 13:56:03 PDT 2019","60","BatchId:3673927;OriginalHitTemplateId:920937340;","3600","86400","Wed Jun 12 14:41:57 PDT 2019","","","3KMS4QQVK5HQEM04ROO764J4316KFZ","A17TKHT8FEVH0R","Approved","Wed Jun 12 13:57:57 PDT 2019","Wed Jun 12 14:15:31 PDT 2019","Thu Jun 13 14:15:31 PDT 2019","Wed Jun 12 14:48:22 PDT 2019","","","1054","100% (1/1)","100% (1/1)","100% (1/1)","5d01675c7b713_ebb63c9a2b53b"
"3RSBJ6YZEEH6IUNQZEBZP15P9IEFOA","38GNPDAUFX3EPRDSXH8QJD5SEVAYN5","Collaborate with a partner to find a room within an indoor scene","One partner will act as the ""navigator"", using their mouse to move through a browser-based 3D indoor scene. The other partner, the ""oracle"", has a view of the best path towards the goal. The two partners communicate via chat to find a goal room.","navigation, dialog, chat","$1.25","Wed Jun 12 13:56:03 PDT 2019","60","BatchId:3673927;OriginalHitTemplateId:920937340;","3600","86400","Wed Jun 12 14:41:57 PDT 2019","","","3KRVW3HTZQCU8F5TIK1MSGUNHWVMSP","AUFUUD4WG9CVO","Approved","Wed Jun 12 13:57:56 PDT 2019","Wed Jun 12 14:20:24 PDT 2019","Thu Jun 13 14:20:24 PDT 2019","Wed Jun 12 14:48:22 PDT 2019","","","1348","100% (1/1)","100% (1/1)","100% (1/1)","5d016783e82c0_3de574a245ca3"
"3RSBJ6YZEEH6IUNQZEBZP15P9IEFOA","38GNPDAUFX3EPRDSXH8QJD5SEVAYN5","Collaborate with a partner to find a room within an indoor scene","One partner will act as the ""navigator"", using their mouse to move through a browser-based 3D indoor scene. The other partner, the ""oracle"", has a view of the best path towards the goal. The two partners communicate via chat to find a goal room.","navigation, dialog, chat","$1.25","Wed Jun 12 13:56:03 PDT 2019","60","BatchId:3673927;OriginalHitTemplateId:920937340;","3600","86400","Wed Jun 12 14:41:57 PDT 2019","","","3M0BCWMB8YNRW5I5B0LEBPMEBAQBW7","A2TUUIV61CR0C7","Approved","Wed Jun 12 14:02:11 PDT 2019","Wed Jun 12 14:19:53 PDT 2019","Thu Jun 13 14:19:53 PDT 2019","Wed Jun 12 14:48:22 PDT 2019","","","1062","100% (1/1)","100% (1/1)","100% (1/1)","5d01690491008_516a1a7ab316b"
"3RSBJ6YZEEH6IUNQZEBZP15P9IEFOA","38GNPDAUFX3EPRDSXH8QJD5SEVAYN5","Collaborate with a partner to find a room within an indoor scene","One partner will act as the ""navigator"", using their mouse to move through a browser-based 3D indoor scene. The other partner, the ""oracle"", has a view of the best path towards the goal. The two partners communicate via chat to find a goal room.","navigation, dialog, chat","$1.25","Wed Jun 12 13:56:03 PDT 2019","60","BatchId:3673927;OriginalHitTemplateId:920937340;","3600","86400","Wed Jun 12 14:41:57 PDT 2019","","","3MMN5BL1W2VQOYKES50LK8MBPG3M34","A1WR3WTEHJEY2D","Approved","Wed Jun 12 14:09:22 PDT 2019","Wed Jun 12 14:40:10 PDT 2019","Thu Jun 13 14:40:10 PDT 2019","Wed Jun 12 14:48:22 PDT 2019","","","1848","100% (1/1)","100% (1/1)","100% (1/1)","5d016b3d75cd2_8f391a2580be9"
"3RSBJ6YZEEH6IUNQZEBZP15P9IEFOA","38GNPDAUFX3EPRDSXH8QJD5SEVAYN5","Collaborate with a partner to find a room within an indoor scene","One partner will act as the ""navigator"", using their mouse to move through a browser-based 3D indoor scene. The other partner, the ""oracle"", has a view of the best path towards the goal. The two partners communicate via chat to find a goal room.","navigation, dialog, chat","$1.25","Wed Jun 12 13:56:03 PDT 2019","60","BatchId:3673927;OriginalHitTemplateId:920937340;","3600","86400","Wed Jun 12 14:41:57 PDT 2019","","","3OVR4I9USSA2R91AKCCLBMYMDHPQ49","A13CXQGLSH6QY8","Approved","Wed Jun 12 14:20:55 PDT 2019","Wed Jun 12 14:41:44 PDT 2019","Thu Jun 13 14:41:44 PDT 2019","Wed Jun 12 14:48:22 PDT 2019","","","1249","100% (1/1)","100% (1/1)","100% (1/1)","5d016cbf5200e_bf0bc2c27868a"
"3RSBJ6YZEEH6IUNQZEBZP15P9IEFOA","38GNPDAUFX3EPRDSXH8QJD5SEVAYN5","Collaborate with a partner to find a room within an indoor scene","One partner will act as the ""navigator"", using their mouse to move through a browser-based 3D indoor scene. The other partner, the ""oracle"", has a view of the best path towards the goal. The two partners communicate via chat to find a goal room.","navigation, dialog, chat","$1.25","Wed Jun 12 13:56:03 PDT 2019","60","BatchId:3673927;OriginalHitTemplateId:920937340;","3600","86400","Wed Jun 12 14:41:57 PDT 2019","","","3PJUZCGDJ97XIB7QFDRC63O253H89C","A3QEVFM3UD67BA","Approved","Wed Jun 12 13:57:59 PDT 2019","Wed Jun 12 14:26:14 PDT 2019","Thu Jun 13 14:26:14 PDT 2019","Wed Jun 12 14:48:23 PDT 2019","","","1695","100% (1/1)","100% (1/1)","100% (1/1)","5d01678f72fe7_e3ad8c8c2cb56"
"3RSBJ6YZEEH6IUNQZEBZP15P9IEFOA","38GNPDAUFX3EPRDSXH8QJD5SEVAYN5","Collaborate with a partner to find a room within an indoor scene","One partner will act as the ""navigator"", using their mouse to move through a browser-based 3D indoor scene. The other partner, the ""oracle"", has a view of the best path towards the goal. The two partners communicate via chat to find a goal room.","navigation, dialog, chat","$1.25","Wed Jun 12 13:56:03 PDT 2019","60","BatchId:3673927;OriginalHitTemplateId:920937340;","3600","86400","Wed Jun 12 14:41:57 PDT 2019","","","3QEMNNSB20Q5LNFOHO48EZBXL4QD7B","A248LF7KKHXZ14","Approved","Wed Jun 12 13:57:55 PDT 2019","Wed Jun 12 14:33:09 PDT 2019","Thu Jun 13 14:33:09 PDT 2019","Wed Jun 12 14:48:23 PDT 2019","","","2114","100% (1/1)","100% (1/1)","100% (1/1)","5d016e3153439_2f8cc82a768c6"
"3RSBJ6YZEEH6IUNQZEBZP15P9IEFOA","38GNPDAUFX3EPRDSXH8QJD5SEVAYN5","Collaborate with a partner to find a room within an indoor scene","One partner will act as the ""navigator"", using their mouse to move through a browser-based 3D indoor scene. The other partner, the ""oracle"", has a view of the best path towards the goal. The two partners communicate via chat to find a goal room.","navigation, dialog, chat","$1.25","Wed Jun 12 13:56:03 PDT 2019","60","BatchId:3673927;OriginalHitTemplateId:920937340;","3600","86400","Wed Jun 12 14:41:57 PDT 2019","","","3R0T90IZ1V3E9OKBAVDR0668Z77GCR","A10JXOU89D5RXR","Approved","Wed Jun 12 14:31:43 PDT 2019","Wed Jun 12 14:47:31 PDT 2019","Thu Jun 13 14:47:31 PDT 2019","Wed Jun 12 14:48:23 PDT 2019","","","948","100% (2/2)","100% (2/2)","100% (2/2)","5d016f458616b_c2e5f69a0d820"
"3RSBJ6YZEEH6IUNQZEBZP15P9IEFOA","38GNPDAUFX3EPRDSXH8QJD5SEVAYN5","Collaborate with a partner to find a room within an indoor scene","One partner will act as the ""navigator"", using their mouse to move through a browser-based 3D indoor scene. The other partner, the ""oracle"", has a view of the best path towards the goal. The two partners communicate via chat to find a goal room.","navigation, dialog, chat","$1.25","Wed Jun 12 13:56:03 PDT 2019","60","BatchId:3673927;OriginalHitTemplateId:920937340;","3600","86400","Wed Jun 12 14:41:57 PDT 2019","","","3S3AMIZX3XWBX4AK85CJUL3BMFHDC4","AOS2PVHT2HYTL","Approved","Wed Jun 12 13:57:59 PDT 2019","Wed Jun 12 14:25:54 PDT 2019","Thu Jun 13 14:25:54 PDT 2019","Wed Jun 12 14:48:23 PDT 2019","","","1675","100% (1/1)","100% (1/1)","100% (1/1)","5d0167867d54f_11c5958046f54"
"3RSBJ6YZEEH6IUNQZEBZP15P9IEFOA","38GNPDAUFX3EPRDSXH8QJD5SEVAYN5","Collaborate with a partner to find a room within an indoor scene","One partner will act as the ""navigator"", using their mouse to move through a browser-based 3D indoor scene. The other partner, the ""oracle"", has a view of the best path towards the goal. The two partners communicate via chat to find a goal room.","navigation, dialog, chat","$1.25","Wed Jun 12 13:56:03 PDT 2019","60","BatchId:3673927;OriginalHitTemplateId:920937340;","3600","86400","Wed Jun 12 14:41:57 PDT 2019","","","3WQQ9FUS6DLG64MNDX58X9JST3K8BM","A2UTDZAZV1DF0N","Approved","Wed Jun 12 13:58:00 PDT 2019","Wed Jun 12 14:32:58 PDT 2019","Thu Jun 13 14:32:58 PDT 2019","Wed Jun 12 14:48:23 PDT 2019","","","2098","100% (1/1)","100% (1/1)","100% (1/1)","5d016e35c998f_a5be01ccdc2ee"
"3RSBJ6YZEEH6IUNQZEBZP15P9IEFOA","38GNPDAUFX3EPRDSXH8QJD5SEVAYN5","Collaborate with a partner to find a room within an indoor scene","One partner will act as the ""navigator"", using their mouse to move through a browser-based 3D indoor scene. The other partner, the ""oracle"", has a view of the best path towards the goal. The two partners communicate via chat to find a goal room.","navigation, dialog, chat","$1.25","Wed Jun 12 13:56:03 PDT 2019","60","BatchId:3673927;OriginalHitTemplateId:920937340;","3600","86400","Wed Jun 12 14:41:57 PDT 2019","","","3Y54SXRO1OCE0NNHGMXYTV73W1MUTO","A1IZ4NX41GKU4X","Approved","Wed Jun 12 14:16:13 PDT 2019","Wed Jun 12 14:39:51 PDT 2019","Thu Jun 13 14:39:51 PDT 2019","Wed Jun 12 14:48:23 PDT 2019","","","1418","100% (1/1)","100% (1/1)","100% (1/1)","5d016b95cd05b_40b789593646f"
